COMID,LAKE_NAME,LON_NAD83,LAT_NAD83,VARIABLE,THRESHOLD,BLOOM_MAG,PROB_EXCEED,CI_97.5PERC,CI_2.5PERC
1101642,West Arm,-93.64292,44.94626,chlorophyll_a,10,0.09975332,0.9611105,0.9898045,0.8628497
1101684,Lake Calhoun,-93.31176,44.9418,chlorophyll_a,10,0.001330024,0.266627,0.3483292,0.1982582
1101734,Lake Minnetonka,-93.61301,44.91399,chlorophyll_a,10,0.007111459,0.3177855,0.3960203,0.2486435
11057287,Lake Fields,-90.58278,29.64728,chlorophyll_a,10,0.0421965,0.6770053,0.7806928,0.5524014
11061197,Lake Verret,-91.15222,29.88503,chlorophyll_a,10,0.05771461,0.8030184,0.8952358,0.6604182
11061637,Grassy Lake,-91.11012,29.77743,chlorophyll_a,10,0.06848767,0.8661203,0.9406705,0.7252545
11061717,Lake Palourde,-91.1385,29.72168,chlorophyll_a,10,0.05847138,0.8080994,0.8992216,0.6652569
11064981,Avoca Island Cutoff,-91.16455,29.63031,chlorophyll_a,10,0.08843613,0.9383254,0.9805015,0.8215264
11065713,Lake Bully Camp,-90.38319,29.4628,chlorophyll_a,10,0.004821402,0.2968931,0.3763327,0.2280895
11065719,Lake Theriot,-90.82993,29.46684,chlorophyll_a,10,0.00730035,0.3195435,0.397694,0.2503666
11065909,Lake Penchant,-90.92,29.43908,chlorophyll_a,10,0.004668977,0.2955309,0.3750609,0.2267462
11066333,Lake De Cade,-90.86578,29.39651,chlorophyll_a,10,0.002181741,0.2738268,0.3549494,0.2053425
11069773,King Lake,-90.9904,29.24814,chlorophyll_a,10,0.02055901,0.4532609,0.5350059,0.3739611
11078507,Lake Quitman,-90.66354,29.38113,chlorophyll_a,10,0.01876384,0.4342681,0.5143094,0.3575142
11078529,Catfish Lake,-90.31051,29.37822,chlorophyll_a,10,0.002285153,0.2747092,0.3557622,0.2062116
11078555,Lake Tambour,-90.50981,29.33222,chlorophyll_a,10,0.007213176,0.3187315,0.3969206,0.2495709
11078605,Lake Mechant,-90.94419,29.3056,chlorophyll_a,10,0.01338625,0.3787205,0.4559408,0.3071941
11079171,Caillou Lake,-90.86978,29.13221,chlorophyll_a,10,0.01210483,0.3658843,0.4429666,0.2951093
1111211,B A Steinhagen Lake,-94.19555,30.83368,chlorophyll_a,10,0.004683041,0.2956565,0.375178,0.22687
1122789,Lake Sulphur Springs,-95.629,33.17231,chlorophyll_a,10,0.005448175,0.3025322,0.3816123,0.2336478
1127701,Wright Patman Lake,-94.24755,33.24842,chlorophyll_a,10,0.02121193,0.4602057,0.5426496,0.3798834
1127853,Goss Lake,-94.06965,33.27757,chlorophyll_a,10,0.002510167,0.2766352,0.3575375,0.2081093
1128997,River Crest Reservoir,-95.15546,33.39157,chlorophyll_a,10,0.07093447,0.8778226,0.9480697,0.7387371
11310757,Pyramid Lake,-119.5655,40.0481,chlorophyll_a,10,0.007655488,0.3228628,0.4008619,0.2536162
1135442,Black Bayou Lake,-93.94726,32.90148,chlorophyll_a,10,0.002803725,0.2791605,0.3598679,0.2105984
11431851,Lahontan Reservoir,-119.0968,39.32143,chlorophyll_a,10,0.0332688,0.588395,0.6862684,0.4829909
11473344,Mud Lake Reservoir,-98.24375,45.78051,chlorophyll_a,10,0.004980785,0.2983213,0.3776677,0.2294977
11473406,Columbia Road Reservoir,-98.27383,45.73134,chlorophyll_a,10,0.05458514,0.7809334,0.8772882,0.6399693
1147787,Lake Tyler,-95.12913,32.21475,chlorophyll_a,10,0.006086233,0.3083346,0.3870702,0.2393605
1148575,Lake Striker,-94.98904,31.95969,chlorophyll_a,10,0.001305309,0.2664199,0.3481391,0.1980547
1149471,Lake Nacogdoches,-94.81199,31.62961,chlorophyll_a,10,0.00043389,0.2591831,0.3415031,0.1909522
11543202,Lake Sharpe,-100.0977,44.3149,chlorophyll_a,10,0.001688162,0.2696397,0.351097,0.2012208
11546100,Lake Sharpe,-99.8568,44.12886,chlorophyll_a,10,0.00073834,0.2616968,0.3438065,0.1934169
11546104,Lake Francis Case,-99.36775,44.01112,chlorophyll_a,10,0.000825983,0.2624234,0.3444725,0.1941298
11548284,White Lake,-98.73821,43.79964,chlorophyll_a,10,0.01608389,0.4062858,0.4844684,0.3325807
11550134,Lake Andes,-98.42836,43.192,chlorophyll_a,10,0.2427394,0.9999119,0.9999976,0.9967943
11550180,Lake Andes,-98.49194,43.1596,chlorophyll_a,10,0.2323977,0.9998627,0.9999956,0.9957582
1158647,Ester Lake,-94.48101,31.33725,chlorophyll_a,10,0.005914303,0.306765,0.3855912,0.237816
1158651,Kurth Lake,-94.69102,31.44449,chlorophyll_a,10,0.000406481,0.2589575,0.3412966,0.1907312
11591319,Roy Lake,-97.44012,45.69877,chlorophyll_a,10,0.0169024,0.4147765,0.4934337,0.3402364
11591361,Clear Lake,-97.35938,45.6934,chlorophyll_a,10,0.01148378,0.3597299,0.4368155,0.2892607
11591789,Cattail Lake,-97.48891,45.64182,chlorophyll_a,10,0.04561183,0.708157,0.8115514,0.5775631
11591893,Buffalo Lakes,-97.30464,45.61207,chlorophyll_a,10,0.01871908,0.4337967,0.5137999,0.3571012
11592095,Drywood Lake,-97.16869,45.60433,chlorophyll_a,10,0.109203,0.9737234,0.9940939,0.8908116
11592261,Piyas Lake,-97.3388,45.58409,chlorophyll_a,10,0.101311,0.9635309,0.9906799,0.8678473
11592293,Drywood Lakes,-97.18141,45.56603,chlorophyll_a,10,0.1058635,0.9698014,0.9928346,0.881561
11592379,Opitz Lake,-97.48972,45.58133,chlorophyll_a,10,0.05559226,0.7882296,0.883328,0.6466267
11594281,Waubay Lake,-97.40998,45.40812,chlorophyll_a,10,0.0774614,0.9048026,0.9637922,0.7724023
11594331,Enemy Swim Lake,-97.26411,45.44171,chlorophyll_a,10,0.003216983,0.2827392,0.363176,0.2141275
11594751,Spring Lake,-97.33096,45.41161,chlorophyll_a,10,0.09755063,0.9574234,0.9884267,0.8555075
11595173,South Waubay Lake,-97.45204,45.38835,chlorophyll_a,10,0.05263419,0.7662904,0.8648479,0.6268696
11595727,Rush Lake,-97.36814,45.34899,chlorophyll_a,10,0.121143,0.9840824,0.9970472,0.9188286
11595779,Blue Dog Lake,-97.30043,45.35207,chlorophyll_a,10,0.04507447,0.7033736,0.8069093,0.5736548
11596325,Rush Lake,-97.36519,45.33557,chlorophyll_a,10,0.1059629,0.9699259,0.9928756,0.881846
11597215,Bitter Lake,-97.30406,45.27858,chlorophyll_a,10,0.1136072,0.9781454,0.9954249,0.9020272
11599621,Laek Lily,-97.76915,45.1701,chlorophyll_a,10,0.01949132,0.4419448,0.5226356,0.364207
11599971,Swan Lake,-97.55428,45.13287,chlorophyll_a,10,0.02825092,0.5354976,0.6270371,0.4415023
11646,Boyd Lake,-105.0334,40.43393,chlorophyll_a,10,0.000699473,0.261375,0.3435115,0.1931012
11682,Lake Loveland,-105.0876,40.41057,chlorophyll_a,10,0.009111604,0.3366573,0.4141434,0.2670601
11748535,Lake Keowee,-82.92031,34.80649,chlorophyll_a,10,0.000367455,0.2586366,0.3410026,0.1904168
11758154,Lewis and Clark Lake,-97.71775,42.84584,chlorophyll_a,10,0.00108726,0.264597,0.3464661,0.1962638
11816,Carter Lake Reservoir,-105.2181,40.33504,chlorophyll_a,10,0.000997202,0.2638465,0.3457776,0.1955267
11928976,Otter Lake,-88.57424,46.91196,chlorophyll_a,10,0.01363197,0.3812021,0.4584719,0.309512
11931532,Perch Lake,-88.65486,46.36391,chlorophyll_a,10,0.01015853,0.3467519,0.4239893,0.2768228
11936509,"Medora, Lake",-87.98204,47.44102,chlorophyll_a,10,0.001534417,0.2683438,0.349906,0.1999461
11936779,"Belle, Lac La",-88.01697,47.37457,chlorophyll_a,10,0.001265301,0.2660848,0.3478315,0.1977254
11936783,"Gratiot, Lake",-88.1269,47.3552,chlorophyll_a,10,0.000820203,0.2623754,0.3444286,0.1940827
11937857,Torch Lake,-88.49333,47.06162,chlorophyll_a,10,0.000688882,0.2612874,0.3434312,0.1930153
11949273,Bond Falls Flowage,-89.10062,46.39047,chlorophyll_a,10,0.009431629,0.3397278,0.4171265,0.2700371
11949795,Michigan Bay,-89.44152,46.19899,chlorophyll_a,10,0.01044052,0.3494952,0.4266845,0.2794631
11964599,Strawberry Reservoir,-111.1224,40.17098,chlorophyll_a,10,0.01071818,0.3522061,0.4293562,0.2820665
11965847,Starvation Reservoir,-110.4526,40.19575,chlorophyll_a,10,0.000909533,0.2631172,0.3451087,0.1948108
11983865,Bottle Hallow Resevoir,-109.8839,40.28645,chlorophyll_a,10,0.000772892,0.2619831,0.3440689,0.1936978
120025217,Jackson Lake,-110.6734,43.89903,chlorophyll_a,10,0.001549847,0.2684736,0.3500253,0.2000738
120051884,Syaladobsis Lake,-68.0153,45.23171,chlorophyll_a,10,0.001568521,0.2686309,0.3501698,0.2002285
120051895,Paz Ramirez Lake,-99.25039,26.80832,chlorophyll_a,10,0.001504956,0.2680959,0.3496783,0.1997023
120051919,Pool 2,-92.98152,44.76467,chlorophyll_a,10,0.006296007,0.3102557,0.3888833,0.2412498
120051930,Otter Creek Resevoir,-111.9895,38.20349,chlorophyll_a,10,0.005689007,0.304715,0.3836624,0.2357978
120051933,Eagle Mountain Lake,-97.48614,32.88221,chlorophyll_a,10,0.01624162,0.4079178,0.4861853,0.3340583
120051934,Grapevine Lake,-97.11429,32.99487,chlorophyll_a,10,0.004678083,0.2956122,0.3751367,0.2268264
120051936,Cedar Creek Reservoir,-96.13288,32.29637,chlorophyll_a,10,0.04249722,0.6798178,0.7835377,0.5546474
120051950,Holter Lake,-111.9655,46.94795,chlorophyll_a,10,0.009874258,0.3439968,0.421291,0.2741654
120051957,Flaming Gorge Reservoir,-109.4538,41.35222,chlorophyll_a,10,0.005948302,0.3070751,0.3858831,0.2381211
120051973,Canadarago Lake,-75.00614,42.81521,chlorophyll_a,10,0.000296005,0.2580498,0.3404652,0.1898419
120052007,Green Lake,-96.8395,28.52722,chlorophyll_a,10,0.1842459,0.9989196,0.9999259,0.9844602
120052019,Swan Lake,-96.0061,46.22048,chlorophyll_a,10,0.006100912,0.3084688,0.3871968,0.2394925
120052022,Medicine Lake,-93.41231,45.00156,chlorophyll_a,10,0.03605082,0.616943,0.7175601,0.5051984
120052078,Squantz Pond,-73.47428,41.55204,chlorophyll_a,10,0.005459715,0.3026366,0.3817102,0.2337507
120052085,Lake Tappan,-73.99391,41.02344,chlorophyll_a,10,0.08617213,0.9324641,0.9778242,0.8121465
120052135,Potato Lake,-95.05219,47.00204,chlorophyll_a,10,0.000633798,0.2608319,0.3430137,0.1925685
120052195,Lake of the Woods,-95.00787,49.07451,chlorophyll_a,10,0.03488411,0.6050564,0.7046112,0.4959511
120052201,Saganaga Lake,-90.88884,48.21538,chlorophyll_a,10,0.001622534,0.269086,0.3505881,0.2006761
120052221,Snowbank Lake,-91.41876,47.98768,chlorophyll_a,10,0.001126569,0.2649251,0.3467671,0.196586
120052233,Rainy Lake,-93.17195,48.56701,chlorophyll_a,10,0.002694246,0.278217,0.3589969,0.2096684
120052238,E Kabetogama Lake/ Namakan Lake,-92.71698,48.43413,chlorophyll_a,10,0.003219884,0.2827645,0.3631993,0.2141524
120052259,Norfork Lake,-92.30184,36.40014,chlorophyll_a,10,0.000748053,0.2617773,0.3438802,0.1934958
120052274,Amistad Reservoir,-101.1096,29.4844,chlorophyll_a,10,0.000571801,0.2603198,0.3425445,0.1920664
120052275,Amistad Reservoir,-100.929,29.50346,chlorophyll_a,10,0.000548334,0.2601262,0.3423671,0.1918766
120052281,Fremont Lake,-109.804,42.95366,chlorophyll_a,10,0.002249913,0.2744083,0.355485,0.2059152
120052282,Bear Lake,-111.3297,41.99461,chlorophyll_a,10,0.001477449,0.2678646,0.3494658,0.1994749
120052284,Goose Lake,-120.4187,41.94703,chlorophyll_a,10,0.04379705,0.6918228,0.7955527,0.5642879
120052285,Renner Lake,-120.6283,41.99914,chlorophyll_a,10,0.08827486,0.9379241,0.9803217,0.8208709
120052316,Barren River Lake,-86.06698,36.80602,chlorophyll_a,10,0.002411633,0.2757908,0.3567589,0.2072772
120052343,Roanoke Rapids Lake,-78.01861,36.51392,chlorophyll_a,10,0.000448636,0.2593045,0.3416143,0.1910712
120052349,Barkley Canal,-88.22705,36.78092,chlorophyll_a,10,0.001091665,0.2646338,0.3464998,0.1962999
120052363,Horseshoe Tank,-98.31729,28.48891,chlorophyll_a,10,0.001332521,0.2666479,0.3483484,0.1982788
120052367,Humboldt Lake,-118.6241,39.99781,chlorophyll_a,10,0.02926861,0.5463306,0.6392443,0.4500734
120052387,"Beresford, Lake",-81.34629,28.98829,chlorophyll_a,10,0.03306074,0.5862332,0.683874,0.4813081
120052399,"Louisa, Lake",-81.73978,28.47945,chlorophyll_a,10,0.00095632,0.2635063,0.3454655,0.1951927
120052503,Lake Diversion,-98.98209,33.78109,chlorophyll_a,10,0.002616908,0.2775518,0.358383,0.2090127
120052509,Lake Darling,-101.6405,48.63118,chlorophyll_a,10,0.04572056,0.7091194,0.812481,0.5783516
120052521,Devils Lake,-98.96028,48.03266,chlorophyll_a,10,0.05372412,0.7745536,0.8719198,0.6342209
120052557,Devils Lake,-98.84475,48.05831,chlorophyll_a,10,0.054393,0.779521,0.8761067,0.6386911
120052617,Mud Lake,-90.01472,40.36754,chlorophyll_a,10,0.05012659,0.7464915,0.8473743,0.6096448
120052635,Johnson Lake,-93.96221,29.75773,chlorophyll_a,10,0.003710843,0.2870523,0.3671721,0.2183821
120052636,Salt Lake,-94.02032,29.7171,chlorophyll_a,10,0.01235868,0.3684128,0.4455066,0.2975021
120052656,San Luis Reservoir,-121.1211,37.05722,chlorophyll_a,10,0.04098456,0.6655419,0.7689846,0.5432897
120052683,Willow Lake,-109.8887,42.99622,chlorophyll_a,10,0.002447422,0.2760973,0.3570415,0.2075793
120052686,Blue Mesa Reservoir,-107.267,38.47212,chlorophyll_a,10,0.001188661,0.2654437,0.3472431,0.1970955
120052688,Duncan Lake (historical),-86.48035,36.03426,chlorophyll_a,10,0.001937002,0.2717456,0.3530336,0.2032932
120052700,Grand Lake St Marys,-84.50091,40.52683,chlorophyll_a,10,0.2970501,0.9999914,0.9999999,0.9992651
120052757,Lake Mohave,-114.6416,35.44947,chlorophyll_a,10,0.001746922,0.2701361,0.3515533,0.2017092
120052758,Lake Havasu,-114.2452,34.3845,chlorophyll_a,10,0.001190152,0.2654562,0.3472545,0.1971077
120052768,Lake Pierce,-81.52325,27.9779,chlorophyll_a,10,0.08876608,0.9391389,0.9808644,0.8228614
120052831,Cayuga Lake,-76.65236,42.60471,chlorophyll_a,10,0.000618228,0.2607032,0.3428958,0.1924424
120052862,W Kabetogama Lake,-93.03184,48.46063,chlorophyll_a,10,0.004648938,0.2953521,0.374894,0.2265698
120052872,Pontoosuc Lake,-73.2488,42.49626,chlorophyll_a,10,0.004742289,0.2961856,0.375672,0.2273919
120052904,Theodore Roosevelt Lake,-111.112,33.68296,chlorophyll_a,10,0.000928536,0.2632752,0.3452536,0.1949658
120052919,Saratoga Lake,-73.74134,43.01684,chlorophyll_a,10,0.001437042,0.267525,0.3491539,0.199141
120052926,Coeur d'Alene Lake,-116.7342,47.35549,chlorophyll_a,10,0.003186955,0.2824783,0.3629345,0.2138701
120052927,Palisades Reservoir,-111.1087,43.23497,chlorophyll_a,10,0.003860236,0.2883647,0.3683902,0.2196769
120052938,Lake Owyhoo,-117.3041,43.60434,chlorophyll_a,10,0.01452814,0.3903045,0.4678192,0.3179598
120052939,American Falls Reservoir,-112.7333,42.93239,chlorophyll_a,10,0.06206548,0.8308661,0.9163958,0.6876599
120052943,Toledo Bend Reservoir,-93.73777,31.50357,chlorophyll_a,10,0.00386131,0.2883741,0.368399,0.2196862
120052962,Indian Lake,-74.3364,43.66118,chlorophyll_a,10,0.000436793,0.259207,0.341525,0.1909756
120052965,Fowl Lake,-90.03048,48.08444,chlorophyll_a,10,0.001336147,0.2666783,0.3483764,0.1983087
120052972,Waconda Lake,-98.36345,39.49912,chlorophyll_a,10,0.002030225,0.2725372,0.3537621,0.2040725
120053012,Indian Pond,-69.80822,45.52692,chlorophyll_a,10,0.002157917,0.2736238,0.3547624,0.2051425
120053021,Lake Lewisville,-96.98673,33.07856,chlorophyll_a,10,0.008510208,0.3309245,0.4086003,0.2614861
120053026,Corder Lake,-96.53094,32.84081,chlorophyll_a,10,0.03837295,0.640178,0.7424791,0.5233281
120053033,Lake Conroe,-95.59652,30.435,chlorophyll_a,10,0.02492118,0.499873,0.5868847,0.4128691
120053035,Lake Houston,-95.14021,29.92846,chlorophyll_a,10,0.01583758,0.4037414,0.4817977,0.3302713
120053041,"Big Hill Reservoir - mix of land, resolved by MERIS",-93.9912,29.85192,chlorophyll_a,10,0.1677082,0.9978073,0.9998051,0.9758311
120053049,Powderhorn Lake,-96.54157,28.48351,chlorophyll_a,10,0.005601208,0.3039182,0.3829136,0.2350131
120053056,Lake Hennessey,-122.377,38.49115,chlorophyll_a,10,0.002831022,0.279396,0.3600854,0.2108307
120053063,Middle Jo-Mary Lake,-68.98873,45.67961,chlorophyll_a,10,0.002039078,0.2726124,0.3538313,0.2041466
120053064,Ripogenus Lake,-69.34153,45.98391,chlorophyll_a,10,0.001207588,0.265602,0.3473883,0.1972509
120053084,Seven Beaver Lake,-91.81122,47.49537,chlorophyll_a,10,0.003867418,0.2884279,0.3684489,0.2197392
120053089,Portage Lake,-94.00175,47.6118,chlorophyll_a,10,0.01683583,0.414084,0.4926995,0.3396149
120053158,"Dorr, Lake",-81.6221,29.00141,chlorophyll_a,10,0.001806721,0.2706418,0.3520183,0.2022068
120053199,Lake Granbury,-97.80339,32.48183,chlorophyll_a,10,0.03327543,0.5884638,0.6863446,0.4830445
120053201,Proctor Lake,-98.48002,31.97929,chlorophyll_a,10,0.0283581,0.5366403,0.6283256,0.4424089
120053204,Lake Whitney,-97.37409,31.89174,chlorophyll_a,10,0.005632353,0.3042007,0.383179,0.2352914
120053219,Lake Mallalieu 175,-92.78139,44.8043,chlorophyll_a,10,0.005651607,0.3043755,0.3833432,0.2354635
120053229,Little Grass Valley Reservoir,-120.9901,39.72926,chlorophyll_a,10,0.001557583,0.2685388,0.3500852,0.2001379
120053255,Lake Aldred,-76.49438,40.00674,chlorophyll_a,10,0.000568756,0.2602947,0.3425215,0.1920418
120053324,Rathbun Lake,-92.93164,40.846,chlorophyll_a,10,0.008526628,0.3310804,0.4087506,0.2616379
120053340,Lake Tawakoni,-95.94934,32.85518,chlorophyll_a,10,0.02839126,0.5369937,0.628724,0.4426892
120053359,Possum Kingdom Lake,-98.50169,32.87303,chlorophyll_a,10,0.003414792,0.284462,0.3647709,0.2158268
120053367,W Hubbard Creek Reservoir,-99.04942,32.78906,chlorophyll_a,10,0.003653258,0.2865473,0.3667037,0.217884
120053388,Stillhouse Hollow Lake,-97.56813,31.02135,chlorophyll_a,10,0.000627204,0.2607774,0.3429638,0.1925151
120053389,O C Fisher Lake,-100.4956,31.48663,chlorophyll_a,10,0.09272307,0.948142,0.9847338,0.8382491
120053393,Lake Marble Falls,-98.16032,30.52513,chlorophyll_a,10,0.000700497,0.2613835,0.3435193,0.1931096
120053426,Alcove Reservoir,-73.9397,42.47289,chlorophyll_a,10,0.000621394,0.2607294,0.3429198,0.192468
120053436,Jackson Meadows Reservoir,-120.5517,39.49793,chlorophyll_a,10,0.003084309,0.2815873,0.3621104,0.2129914
120053442,Lake San Antonio,-120.9807,35.85878,chlorophyll_a,10,0.01424915,0.3874623,0.4648898,0.3153311
120053458,Lake Anna,-77.84528,38.0639,chlorophyll_a,10,0.000316185,0.2582154,0.3406169,0.1900042
120053465,Smith Mountain Lake,-79.68435,37.04222,chlorophyll_a,10,0.000300826,0.2580893,0.3405014,0.1898807
120053478,Rye Pitch Reservoir,-118.2878,40.69659,chlorophyll_a,10,0.0275865,0.5284064,0.6190388,0.4358617
120053521,Union Falls Pond,-73.92114,44.49787,chlorophyll_a,10,0.001711674,0.2698382,0.3512795,0.2014161
120053540,Goose Lake,-100.0086,46.54935,chlorophyll_a,10,0.06930149,0.8701142,0.9432339,0.7297909
120053557,Lake Francis Case,-98.77843,43.14631,chlorophyll_a,10,0.000673547,0.2611605,0.3433149,0.1928908
120053566,Lake Jocassee,-82.93315,34.97504,chlorophyll_a,10,0.000372594,0.2586789,0.3410413,0.1904582
120053569,Table Rock Lake,-93.47537,36.59901,chlorophyll_a,10,0.00048195,0.2595788,0.3418657,0.1913401
120053586,Lake Jocassee,-82.90952,35.01075,chlorophyll_a,10,0.000282373,0.2579379,0.3403628,0.1897324
120053587,Roanoke Rapids Lake,-77.74393,36.48141,chlorophyll_a,10,0.000515526,0.2598556,0.3421192,0.1916113
120053614,Lake Leelanau,-85.75555,45.00601,chlorophyll_a,10,0.000522864,0.2599161,0.3421746,0.1916706
120053668,Pymatuning Swamp (historical),-80.52143,41.58279,chlorophyll_a,10,0.0360708,0.6171453,0.7177794,0.5053559
120053722,Sacandaga Lake,-74.42256,43.48307,chlorophyll_a,10,0.001091695,0.264634,0.3465001,0.1963001
120053725,Lake Saint Lawrence,-75.04755,44.93502,chlorophyll_a,10,0.000464528,0.2594353,0.3417342,0.1911994
120053727,Lake George,-73.57741,43.59434,chlorophyll_a,10,0.000315041,0.258206,0.3406083,0.189995
120053749,Pathfinder Reservoir,-106.9845,42.52296,chlorophyll_a,10,0.04186376,0.6738784,0.777517,0.5499093
120053784,Lake Tahoe,-120.0333,39.09597,chlorophyll_a,10,0.00203758,0.2725997,0.3538196,0.2041341
120053831,Navajo Reservoir,-107.4597,36.89686,chlorophyll_a,10,0.001012344,0.2639726,0.3458933,0.1956506
120053836,Millerton Lake,-119.6853,37.00391,chlorophyll_a,10,0.000852682,0.262645,0.3446757,0.1943472
120053883,Lake Thomas A Edison,-118.975,37.3809,chlorophyll_a,10,0.00305172,0.2813047,0.3618492,0.2127128
120053896,Lake Bistineau,-93.35684,32.42492,chlorophyll_a,10,0.002662802,0.2779464,0.3587472,0.2094017
120053921,Mono Lake,-119.0186,37.96742,chlorophyll_a,10,0.000896736,0.2630109,0.3450112,0.1947064
120053977,Lewis Lake,-110.6293,44.30499,chlorophyll_a,10,0.002726188,0.2784921,0.3592508,0.2099395
120053978,Heart Lake,-110.492,44.27011,chlorophyll_a,10,0.002068637,0.2728638,0.3540627,0.2043941
120053987,C J Strike Reservoir,-115.9336,43.00149,chlorophyll_a,10,0.01130147,0.3579318,0.4350269,0.2875458
120053988,C J Strike Reservoir,-115.8736,42.91287,chlorophyll_a,10,0.06691233,0.8580943,0.9354017,0.7163268
120053990,Arrow Rock/Lucky Resevoir,-115.9075,43.59431,chlorophyll_a,10,0.001387085,0.2671056,0.3487687,0.1987286
120053992,Lake Lowell,-116.6656,43.54707,chlorophyll_a,10,0.05214144,0.7624862,0.8615478,0.623519
120054019,Crump Lake,-119.8171,42.29995,chlorophyll_a,10,0.007829773,0.3244983,0.4024266,0.2552155
120054054,Upper Klamath Lake,-121.8628,42.35041,chlorophyll_a,10,0.192803,0.9992511,0.9999551,0.9876494
120054056,Cascade Reservoir,-116.102,44.60346,chlorophyll_a,10,0.01736295,0.4195767,0.4985376,0.3445297
120054057,Snake River,-116.9994,44.75755,chlorophyll_a,10,0.01979072,0.4451125,0.5260872,0.3669507
120054065,Flathead Lake,-114.1334,47.88594,chlorophyll_a,10,0.001372629,0.2669843,0.3486573,0.1986094
120054083,Shasta Lake,-122.2542,40.7644,chlorophyll_a,10,0.000777382,0.2620203,0.344103,0.1937343
120054084,Shasta Lake,-122.2838,40.79754,chlorophyll_a,10,0.000756647,0.2618485,0.3439455,0.1935657
120054085,Shasta Lake,-122.3416,40.75387,chlorophyll_a,10,0.000747324,0.2617712,0.3438747,0.1934899
12016828,Muskallonge Lake,-85.63261,46.66834,chlorophyll_a,10,0.01416906,0.3866477,0.4640521,0.3145763
12016912,Betsy Lake,-85.27214,46.62622,chlorophyll_a,10,0.00416758,0.2910759,0.37091,0.2223517
12017844,Grand Sable Lake,-86.04039,46.63813,chlorophyll_a,10,0.00137837,0.2670324,0.3487015,0.1986568
12017908,Beaver Lake,-86.34064,46.56759,chlorophyll_a,10,0.001293489,0.2663209,0.3480482,0.1979574
12020378,Au Train Lake,-86.84035,46.40175,chlorophyll_a,10,0.002962859,0.2805353,0.3611379,0.211954
12024874,Ives Lake,-87.84959,46.84725,chlorophyll_a,10,0.003324016,0.2836706,0.364038,0.2150462
12024896,Lake Independence,-87.69742,46.80603,chlorophyll_a,10,0.005605524,0.3039574,0.3829504,0.2350517
12025120,Dead River Storage Basin,-87.71757,46.60222,chlorophyll_a,10,0.007149653,0.3181405,0.3963581,0.2489916
12026156,Silver Lake Basin,-87.82644,46.66119,chlorophyll_a,10,0.001346311,0.2667635,0.3484546,0.1983924
12038373,Hartwell Lake,-82.82334,34.50873,chlorophyll_a,10,0.000473411,0.2595085,0.3418012,0.1912711
12076080,Lake Oroville,-121.3793,39.5345,chlorophyll_a,10,0.001017729,0.2640175,0.3459344,0.1956946
12116192,Lake Margrethe,-84.79164,44.64941,chlorophyll_a,10,0.000361393,0.2585868,0.340957,0.190368
12116874,Manistee Lake,-85.02112,44.78231,chlorophyll_a,10,0.000802043,0.2622248,0.3442905,0.1939349
12117484,Fife Lake,-85.34446,44.56686,chlorophyll_a,10,0.001225098,0.2657484,0.3475227,0.1973948
12119626,Hodenpyl Dam Pond,-85.7969,44.37043,chlorophyll_a,10,0.000474563,0.259518,0.3418099,0.1912804
12121410,Bear Lake,-86.15422,44.43372,chlorophyll_a,10,0.000832532,0.2624777,0.3445224,0.1941831
12128106,Houghton Lake,-84.72629,44.33855,chlorophyll_a,10,0.005868767,0.3063501,0.3852005,0.2374076
12129764,Lake Missaukee,-85.23953,44.3216,chlorophyll_a,10,0.001191514,0.2654676,0.3472649,0.1971189
12129844,Lake Mitchell,-85.48184,44.24711,chlorophyll_a,10,0.02085326,0.4563887,0.5384438,0.3766343
12129858,Lake Cadillac,-85.42663,44.24103,chlorophyll_a,10,0.01907155,0.4375116,0.5178205,0.3603496
12132114,Hardy Dam Pond,-85.58085,43.50835,chlorophyll_a,10,0.007165255,0.3182856,0.3964962,0.2491338
12133784,Hardy Dam Pond,-85.62204,43.49458,chlorophyll_a,10,0.005594076,0.3038536,0.3828528,0.2349494
12133852,Fremont Lake,-85.96715,43.45026,chlorophyll_a,10,0.00049275,0.2596678,0.3419472,0.1914273
12133946,Hess Lake,-85.76812,43.38654,chlorophyll_a,10,0.07197828,0.882541,0.950956,0.744346
12133992,Whitefish Lake,-85.53944,43.33112,chlorophyll_a,10,0.000435731,0.2591982,0.341517,0.190967
12135050,Muskegon Lake,-86.29215,43.22922,chlorophyll_a,10,0.01653693,0.4109788,0.4894137,0.3368219
12188769,Mud Lake,-85.11902,46.32205,chlorophyll_a,10,0.000749836,0.2617921,0.3438938,0.1935103
12200548,Grand Lake,-83.53413,45.30956,chlorophyll_a,10,0.000563953,0.260255,0.3424852,0.1920029
12200566,Lake Augusta,-83.65597,45.30198,chlorophyll_a,10,0.02428968,0.4931057,0.5792848,0.4073343
12200632,Long Lake,-83.47784,45.20465,chlorophyll_a,10,0.000431463,0.2591631,0.3414848,0.1909326
12205924,East Lake,-84.80411,46.12798,chlorophyll_a,10,0.01451007,0.3901202,0.4676289,0.3177896
12206940,Trout Lake,-85.04503,46.18214,chlorophyll_a,10,0.003917867,0.2888719,0.3688613,0.2201773
12213897,Millecoquins Lake,-85.5132,46.15235,chlorophyll_a,10,0.001003803,0.2639015,0.345828,0.1955807
12214111,Milakokia Lake,-85.80703,46.07754,chlorophyll_a,10,0.001733794,0.2700251,0.3514513,0.2016
